화재발생년월일,시도,시군구,인명피해소계,사망,부상,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
2018-05-07 09:23,강원도,강릉시,0,0,0,2750,0,2750,"자동차,철도차량",자동차,승용자동차
2018-05-07 09:59,경기도,시흥시,0,0,0,13221,2835,10386,주거,공동주택,다세대주택
2018-05-07 10:00,경기도,양평군,0,0,0,17584,12211,5373,주거,단독주택,단독주택
2018-05-07 10:02,서울특별시,강남구,0,0,0,225,0,225,생활서비스,음식점,한식
2018-05-07 10:10,인천광역시,부평구,0,0,0,562,0,562,산업시설,공장시설,"전기, 전자공업"
2018-05-07 10:50,대전광역시,유성구,0,0,0,66,0,66,"자동차,철도차량",자동차,"캠핑용 자동차,트레일러"
2018-05-07 11:15,경기도,양주시,2,2,0,158516,136839,21677,주거,단독주택,단독주택
2018-05-07 11:26,경기도,화성시,0,0,0,785,403,382,생활서비스,일상서비스,이미용실
2018-05-07 11:32,서울특별시,양천구,0,0,0,3,0,3,주거,단독주택,단독주택
2018-05-07 11:45,경상남도,하동군,0,0,0,2023,1268,755,"판매,업무시설",일반업무,일반회사
2018-05-07 12:07,경기도,구리시,0,0,0,57,0,57,주거,공동주택,다세대주택
2018-05-07 12:41,울산광역시,남구,0,0,0,11,0,11,주거,공동주택,연립주택
2018-05-07 13:04,서울특별시,관악구,0,0,0,219,150,69,주거,단독주택,다중주택
2018-05-07 13:07,서울특별시,강서구,0,0,0,20,0,20,주거,공동주택,아파트
2018-05-07 13:14,경기도,광주시,0,0,0,884,350,534,생활서비스,음식점,한식
2018-05-07 13:23,전라남도,목포시,0,0,0,3620,2953,667,주거,단독주택,다가구주택
2018-05-07 14:05,경기도,남양주시,0,0,0,14103,8258,5845,주거,공동주택,아파트
2018-05-07 14:09,경상남도,창원시 의창구,0,0,0,551,485,66,주거,공동주택,다세대주택
2018-05-07 15:09,경상남도,양산시,0,0,0,11,0,11,주거,공동주택,아파트
2018-05-07 15:19,경기도,성남시분당구,0,0,0,778,778,0,기타서비스,기타건축물,기타 건축물
2018-05-07 15:37,경기도,구리시,0,0,0,80,0,80,기타,야외,기타야외
2018-05-07 15:43,서울특별시,중랑구,0,0,0,11,0,11,주거,공동주택,연립주택
2018-05-07 16:05,전라북도,임실군,0,0,0,352,0,352,"자동차,철도차량",자동차,승용자동차
2018-05-07 16:08,경기도,고양시일산동구,0,0,0,6875,0,6875,"자동차,철도차량",자동차,승용자동차
2018-05-07 16:12,인천광역시,부평구,0,0,0,442,0,442,생활서비스,일상서비스,이미용실
2018-05-07 16:31,경기도,의정부시,0,0,0,78,0,78,주거,공동주택,다세대주택
2018-05-07 16:32,광주광역시,광산구,0,0,0,25,20,5,주거,공동주택,아파트
2018-05-07 16:41,강원도,원주시,0,0,0,372,0,372,"판매,업무시설",일반업무,기타 일반업무시설
2018-05-07 17:15,경상북도,의성군,0,0,0,138,116,22,주거,단독주택,단독주택
2018-05-07 17:43,서울특별시,도봉구,0,0,0,110,0,110,산업시설,작업장,기타 작업장
2018-05-07 18:08,강원도,철원군,0,0,0,101,0,101,기타,야외,기타야외
2018-05-07 18:23,서울특별시,마포구,0,0,0,8,0,8,기타,야외,쓰레기
2018-05-07 18:24,경기도,용인시기흥구,0,0,0,14575,0,14575,"자동차,철도차량",자동차,승용자동차
2018-05-07 18:33,광주광역시,광산구,1,0,1,9,0,9,주거,공동주택,아파트
2018-05-07 18:45,서울특별시,도봉구,0,0,0,55,0,55,주거,공동주택,아파트
2018-05-07 18:59,충청남도,아산시,0,0,0,35750,28284,7466,산업시설,창고시설,"창고, 물품저장소"
2018-05-07 19:14,경상남도,창녕군,0,0,0,2478,863,1615,주거,기타주택,비닐하우스
2018-05-07 19:36,서울특별시,강동구,1,0,1,55,0,55,생활서비스,위락시설,유흥주점
2018-05-07 20:21,충청남도,보령시,0,0,0,251,0,251,주거,단독주택,단독주택
2018-05-07 20:34,강원도,원주시,0,0,0,220,0,220,"자동차,철도차량",자동차,화물자동차
2018-05-07 20:44,경기도,시흥시,0,0,0,7952,818,7134,기타서비스,기타건축물,기타 건축물
2018-05-07 20:53,경상남도,양산시,0,0,0,46,46,0,산업시설,창고시설,"냉장, 냉동창고"
2018-05-07 21:16,대구광역시,북구,0,0,0,66501,20992,45509,산업시설,공장시설,금속기계 및 기구공업
2018-05-07 21:23,경기도,양평군,0,0,0,1851,1741,110,주거,단독주택,단독주택
2018-05-07 21:36,경상남도,사천시,0,0,0,4269,776,3493,기타서비스,기타건축물,기타 건축물
2018-05-07 21:40,부산광역시,서구,0,0,0,0,,,생활서비스,음식점,한식
2018-05-07 21:44,경상남도,창원시 의창구,0,0,0,7150,0,7150,"자동차,철도차량",자동차,승용자동차
2018-05-07 21:50,대전광역시,유성구,0,0,0,1650,0,1650,"자동차,철도차량",자동차,승용자동차
2018-05-07 22:19,서울특별시,강남구,0,0,0,88,0,88,주거,공동주택,아파트
2018-05-07 22:36,전라남도,함평군,0,0,0,110,0,110,산업시설,공장시설,화학공업
2018-05-07 23:15,전라북도,완주군,0,0,0,22,22,0,주거,단독주택,단독주택
2018-05-07 23:57,부산광역시,사하구,0,0,0,0,,,기타,야외,쓰레기
2018-05-08 00:21,강원도,원주시,3,0,3,45768,37474,8294,주거,공동주택,아파트
2018-05-08 00:57,서울특별시,강북구,2,2,0,20917,12425,8492,주거,단독주택,다가구주택
2018-05-08 01:01,전라북도,정읍시,0,0,0,132,128,4,생활서비스,위락시설,유흥주점
2018-05-08 01:02,경기도,남양주시,0,0,0,747,511,236,주거,공동주택,아파트
2018-05-08 01:06,경상남도,김해시,0,0,0,165,0,165,주거,공동주택,아파트
2018-05-08 01:07,전라남도,무안군,0,0,0,150,0,150,기타,야외,기타야외
2018-05-08 01:10,대구광역시,수성구,0,0,0,220,0,220,주거,단독주택,단독주택
2018-05-08 01:16,서울특별시,송파구,0,0,0,120,115,5,주거,단독주택,다가구주택
2018-05-08 02:12,경기도,수원시영통구,0,0,0,47,0,47,"자동차,철도차량",자동차,화물자동차
2018-05-08 02:18,인천광역시,서구,0,0,0,162,63,99,주거,공동주택,다세대주택
2018-05-08 03:10,서울특별시,성북구,0,0,0,294,0,294,주거,공동주택,아파트
2018-05-08 04:01,경기도,하남시,0,0,0,72,0,72,생활서비스,음식점,한식
2018-05-08 04:20,충청남도,천안시동남구,0,0,0,17561,8532,9029,생활서비스,음식점,일식
2018-05-08 04:26,경기도,안산시상록구,0,0,0,914,815,99,생활서비스,음식점,한식
2018-05-08 04:41,충청남도,천안시동남구,0,0,0,2640,0,2640,"자동차,철도차량",자동차,승용자동차
2018-05-08 05:38,충청북도,청주시흥덕구,0,0,0,495,0,495,"자동차,철도차량",자동차,오토바이
2018-05-08 05:43,경기도,포천시,0,0,0,7036,1346,5690,산업시설,공장시설,식료품공업
2018-05-08 05:49,인천광역시,부평구,0,0,0,7571,4495,3076,"판매,업무시설",일반업무,기타 일반업무시설
2018-05-08 06:12,충청북도,음성군,0,0,0,44824,16504,28320,산업시설,공장시설,화학공업
2018-05-08 06:23,서울특별시,중구,2,0,2,4681,2872,1809,주거,단독주택,다가구주택
2018-05-08 06:57,경기도,평택시,0,0,0,363,0,363,"자동차,철도차량",자동차,화물자동차
2018-05-08 07:23,서울특별시,노원구,0,0,0,27,0,27,기타서비스,기타건축물,기타 건축물
2018-05-08 07:50,경기도,화성시,0,0,0,97586,85532,12054,생활서비스,음식점,한식
2018-05-08 08:16,서울특별시,광진구,0,0,0,17258,14111,3147,생활서비스,음식점,일식
2018-05-08 08:43,전라남도,함평군,0,0,0,1186,746,440,기타서비스,기타건축물,기타 건축물
2018-05-08 10:02,경상남도,거제시,0,0,0,11,0,11,기타,야외,쓰레기
2018-05-08 10:14,서울특별시,강남구,0,0,0,1114,407,707,생활서비스,음식점,"치킨,족발"
2018-05-08 10:15,서울특별시,성북구,0,0,0,73,0,73,주거,단독주택,단독주택
2018-05-08 10:23,경기도,고양시덕양구,1,0,1,1197,979,218,주거,공동주택,연립주택
2018-05-08 10:27,경기도,평택시,0,0,0,95,58,37,주거,공동주택,아파트
2018-05-08 10:48,강원도,원주시,0,0,0,440,0,440,"자동차,철도차량",자동차,화물자동차
2018-05-08 11:01,경기도,하남시,0,0,0,407,391,16,기타서비스,기타건축물,기타 건축물
2018-05-08 12:10,대구광역시,달서구,0,0,0,322,63,259,산업시설,공장시설,방직공업
2018-05-08 12:11,서울특별시,강북구,0,0,0,229,49,180,주거,공동주택,기타 공동주택
2018-05-08 12:12,경상북도,포항시북구,1,0,1,12521,10095,2426,주거,공동주택,아파트
2018-05-08 12:17,경기도,화성시,0,0,0,3399,2046,1353,운수자동차시설,자동차시설,"세차장, 폐차장"
2018-05-08 12:20,경기도,의왕시,0,0,0,186,124,62,기타,야외,쓰레기
2018-05-08 12:24,전라북도,군산시,0,0,0,902,0,902,기타서비스,기타건축물,기타 건축물
2018-05-08 12:46,경기도,시흥시,0,0,0,3080,0,3080,"자동차,철도차량",자동차,특수자동차
2018-05-08 13:08,강원도,평창군,0,0,0,981,0,981,"자동차,철도차량",자동차,기타 승합자동차
2018-05-08 13:18,광주광역시,서구,0,0,0,6110,4011,2099,산업시설,창고시설,"창고, 물품저장소"
2018-05-08 13:24,경기도,광주시,0,0,0,1100,0,1100,"자동차,철도차량",자동차,소형 승합차
2018-05-08 13:31,경상남도,창원시 성산구,0,0,0,453,382,71,주거,공동주택,아파트
2018-05-08 13:48,경기도,고양시일산서구,1,0,1,3330,2978,352,산업시설,창고시설,"창고, 물품저장소"
2018-05-08 13:53,충청남도,아산시,0,0,0,574,470,104,운수자동차시설,자동차시설,카센터
2018-05-08 14:18,경기도,성남시중원구,0,0,0,8877,3413,5464,주거,단독주택,다가구주택
2018-05-08 14:28,충청북도,영동군,0,0,0,145,70,75,기타서비스,기타건축물,기타 건축물
2018-05-08 14:30,서울특별시,마포구,0,0,0,1582,301,1281,생활서비스,일상서비스,일반상점
2018-05-08 15:10,서울특별시,마포구,0,0,0,31,0,31,기타,야외,쓰레기
2018-05-08 15:15,충청남도,홍성군,1,0,1,6009,1905,4104,기타서비스,기타건축물,기타 건축물
2018-05-08 15:17,경기도,안산시상록구,0,0,0,3928,3920,8,기타,야외,볏짚
2018-05-08 15:40,서울특별시,용산구,0,0,0,99,0,99,기타,야외,쓰레기
2018-05-08 15:40,경상남도,창원시 마산합포구,0,0,0,691,323,368,"의료,복지시설",의료시설,병원
2018-05-08 15:59,충청북도,괴산군,0,0,0,825,0,825,"자동차,철도차량",자동차,화물자동차
2018-05-08 16:22,강원도,강릉시,0,0,0,60,0,60,주거,단독주택,단독주택
2018-05-08 16:28,서울특별시,영등포구,0,0,0,307,149,158,주거,단독주택,다가구주택
2018-05-08 16:48,전라남도,고흥군,0,0,0,46750,0,46750,"자동차,철도차량",건설기계,굴삭기
2018-05-08 16:49,경기도,용인시처인구,0,0,0,1849,1546,303,생활서비스,일상서비스,일반상점
2018-05-08 16:59,제주특별자치도,서귀포시,0,0,0,14947,13143,1804,주거,단독주택,단독주택
2018-05-08 17:33,전라남도,나주시,0,0,0,237,237,0,주거,공동주택,아파트
2018-05-08 17:37,서울특별시,광진구,0,0,0,23,0,23,기타,야외,쓰레기
2018-05-08 17:44,경기도,남양주시,0,0,0,1517,1106,411,"판매,업무시설",판매시설,상가빌딩
2018-05-08 17:55,경기도,고양시덕양구,1,0,1,71750,69397,2353,주거,공동주택,아파트
2018-05-08 17:56,전라북도,군산시,0,0,0,880,0,880,"자동차,철도차량",건설기계,기타 건설기계
2018-05-08 18:07,서울특별시,중랑구,0,0,0,249,0,249,주거,단독주택,다가구주택
2018-05-08 18:30,경기도,성남시분당구,0,0,0,3206,565,2641,주거,공동주택,주상복합아파트
2018-05-08 18:42,전라북도,군산시,1,0,1,12626,5544,7082,주거,단독주택,단독주택
2018-05-08 18:45,인천광역시,계양구,0,0,0,7037,4774,2263,생활서비스,음식점,한식
2018-05-08 18:56,인천광역시,연수구,0,0,0,246,211,35,"판매,업무시설",판매시설,상가빌딩
2018-05-08 19:02,대전광역시,서구,1,0,1,5092,3599,1493,주거,단독주택,단독주택
2018-05-08 19:10,서울특별시,노원구,0,0,0,15,0,15,생활서비스,음식점,한식
2018-05-08 19:15,인천광역시,연수구,0,0,0,3000,0,3000,"자동차,철도차량",자동차,버스
2018-05-08 20:18,전라북도,남원시,0,0,0,3916,1980,1936,주거,단독주택,단독주택
2018-05-08 20:44,서울특별시,관악구,0,0,0,34,0,34,주거,공동주택,다세대주택
2018-05-08 20:48,서울특별시,강남구,0,0,0,60,0,60,주거,공동주택,아파트
2018-05-08 20:56,서울특별시,동작구,0,0,0,246,0,246,생활서비스,일상서비스,고시원(원룸텔)
2018-05-08 21:02,경상북도,구미시,0,0,0,69,66,3,주거,단독주택,단독주택
2018-05-08 21:13,서울특별시,마포구,0,0,0,794,701,93,교육시설,학교,고등학교
2018-05-08 21:14,광주광역시,북구,0,0,0,48883,20543,28340,운수자동차시설,자동차시설,카센터
2018-05-08 21:17,울산광역시,남구,0,0,0,19,11,8,기타서비스,기타건축물,기타 건축물
2018-05-08 21:26,서울특별시,도봉구,0,0,0,0,,,생활서비스,일상서비스,일반상점
2018-05-08 21:35,서울특별시,성동구,0,0,0,18,0,18,"판매,업무시설",판매시설,전통시장
2018-05-08 21:38,서울특별시,광진구,0,0,0,55,0,55,기타,야외,쓰레기
2018-05-08 21:43,서울특별시,종로구,0,0,0,20,0,20,생활서비스,음식점,일식
2018-05-08 21:54,서울특별시,구로구,0,0,0,242,0,242,기타,야외,기타야외
2018-05-08 21:56,전라남도,여수시,0,0,0,0,,,"선박,항공기",선박,어선
2018-05-08 22:04,부산광역시,동구,0,0,0,110,0,110,기타,야외,기타야외
2018-05-08 22:42,경기도,광주시,0,0,0,1980,0,1980,"자동차,철도차량",자동차,화물자동차
2018-05-08 22:45,서울특별시,성동구,0,0,0,27,0,27,주거,공동주택,주상복합아파트
2018-05-08 22:49,서울특별시,중구,0,0,0,1,0,1,생활서비스,음식점,한식
2018-05-08 22:51,충청남도,보령시,0,0,0,1286,1151,135,생활서비스,음식점,한식
2018-05-08 22:53,경상북도,구미시,0,0,0,151,0,151,기타,야외,쓰레기
2018-05-08 23:25,경상남도,창원시 진해구,0,0,0,30,0,30,주거,단독주택,다가구주택
2018-05-08 23:29,경상북도,영주시,0,0,0,1941,1908,33,생활서비스,음식점,한식
2018-05-08 23:58,전라남도,광양시,0,0,0,5426,4220,1206,"의료,복지시설",건강시설,"목욕장(사우나, 찜질방)"
2018-05-09 00:59,부산광역시,동구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 01:04,충청남도,홍성군,0,0,0,22761,5161,17600,산업시설,동식물시설,기타 동식물시설
2018-05-09 01:31,서울특별시,영등포구,0,0,0,449,124,325,생활서비스,일상서비스,고시원(원룸텔)
2018-05-09 02:30,경기도,화성시,0,0,0,723,723,0,기타서비스,기타건축물,기타 건축물
2018-05-09 02:37,대구광역시,달서구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 03:35,경기도,연천군,0,0,0,55830,32570,23260,산업시설,동식물시설,우사
2018-05-09 03:54,울산광역시,남구,0,0,0,235,106,129,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-05-09 04:25,서울특별시,관악구,0,0,0,25913,15911,10002,주거,단독주택,다가구주택
2018-05-09 04:48,경기도,용인시기흥구,2,1,1,26252,25459,793,주거,공동주택,아파트
2018-05-09 06:13,부산광역시,기장군,0,0,0,2061,552,1509,생활서비스,음식점,횟집
2018-05-09 06:28,경상북도,영덕군,0,0,0,6818,6818,0,"판매,업무시설",판매시설,기타 판매시설
2018-05-09 06:35,충청남도,천안시서북구,0,0,0,2200,0,2200,"자동차,철도차량",자동차,승용자동차
2018-05-09 07:51,경기도,남양주시,0,0,0,53,0,53,기타,야외,기타야외
2018-05-09 07:57,경기도,남양주시,0,0,0,7449,6144,1305,주거,공동주택,아파트
2018-05-09 08:32,경상북도,상주시,0,0,0,1878,1878,0,산업시설,창고시설,기타 창고
2018-05-09 08:40,충청남도,서천군,0,0,0,187,132,55,생활서비스,음식점,횟집
2018-05-09 08:41,경상남도,거제시,0,0,0,194,194,0,주거,단독주택,단독주택
2018-05-09 09:05,대전광역시,동구,0,0,0,28752,23474,5278,주거,단독주택,다중주택
2018-05-09 09:09,경상남도,창녕군,0,0,0,12639,8725,3914,주거,단독주택,단독주택
2018-05-09 09:16,서울특별시,서초구,0,0,0,80,0,80,기타,야외,공터
2018-05-09 09:23,서울특별시,중랑구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 09:33,경상남도,창원시 마산합포구,0,0,0,229,154,75,산업시설,공장시설,금속기계 및 기구공업
2018-05-09 09:42,경기도,의정부시,2,0,2,31502,12970,18532,주거,공동주택,다세대주택
2018-05-09 09:44,경상남도,창원시 마산회원구,0,0,0,18580,15438,3142,산업시설,공장시설,금속기계 및 기구공업
2018-05-09 09:50,경기도,하남시,0,0,0,23295,0,23295,"자동차,철도차량",자동차,승용자동차
2018-05-09 10:15,경기도,수원시영통구,0,0,0,1463,0,1463,생활서비스,일상서비스,일반상점
2018-05-09 10:19,경기도,남양주시,0,0,0,1155,0,1155,"자동차,철도차량",자동차,승용자동차
2018-05-09 10:23,서울특별시,중랑구,0,0,0,1910,1060,850,주거,공동주택,연립주택
2018-05-09 10:34,서울특별시,동대문구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 11:09,제주특별자치도,서귀포시,0,0,0,404,170,234,산업시설,동식물시설,기타 동식물시설
2018-05-09 11:28,경기도,용인시기흥구,0,0,0,18090,2666,15424,교육시설,"연구,학원",연구소
2018-05-09 11:33,경기도,안산시단원구,0,0,0,220,0,220,"자동차,철도차량",자동차,화물자동차
2018-05-09 11:50,인천광역시,서구,0,0,0,143,0,143,기타,야외,기타야외
2018-05-09 11:52,전라남도,담양군,0,0,0,1892,0,1892,"자동차,철도차량",자동차,승용자동차
2018-05-09 11:53,경기도,평택시,0,0,0,91,0,91,기타서비스,기타건축물,기타 건축물
2018-05-09 12:02,전라남도,해남군,0,0,0,5500,0,5500,"자동차,철도차량",자동차,승용자동차
2018-05-09 12:35,대전광역시,대덕구,0,0,0,121,85,36,주거,공동주택,다세대주택
2018-05-09 12:39,경기도,평택시,0,0,0,35928,19493,16435,주거,단독주택,단독주택
2018-05-09 13:02,경기도,포천시,0,0,0,660,0,660,임야,산불,사유림
2018-05-09 13:07,경기도,안성시,0,0,0,880,0,880,"자동차,철도차량",자동차,승용자동차
2018-05-09 13:18,전라북도,군산시,0,0,0,768,606,162,생활서비스,일상서비스,기타 일상서비스
2018-05-09 13:21,부산광역시,동래구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 13:23,강원도,영월군,0,0,0,12564,9256,3308,주거,단독주택,단독주택
2018-05-09 13:25,경기도,구리시,1,0,1,416,412,4,"의료,복지시설",노유자시설,유치원
2018-05-09 13:28,대전광역시,유성구,0,0,0,21047,12233,8814,주거,공동주택,연립주택
2018-05-09 13:39,경상북도,예천군,0,0,0,265,0,265,"자동차,철도차량",자동차,승용자동차
2018-05-09 13:43,대구광역시,달서구,0,0,0,1157,74,1083,생활서비스,일상서비스,기타 일상서비스
2018-05-09 13:47,경기도,광주시,0,0,0,1265,0,1265,"자동차,철도차량",자동차,승용자동차
2018-05-09 13:53,경기도,남양주시,0,0,0,463,0,463,임야,들불,논밭두렁
2018-05-09 14:06,서울특별시,중구,0,0,0,96,0,96,주거,단독주택,다가구주택
2018-05-09 14:14,전라남도,강진군,0,0,0,189,0,189,기타,야외,쓰레기
2018-05-09 14:23,인천광역시,남동구,1,0,1,378,117,261,산업시설,공장시설,금속기계 및 기구공업
2018-05-09 14:24,충청남도,청양군,0,0,0,0,,,기타,야외,기타야외
2018-05-09 14:32,서울특별시,강북구,0,0,0,13,13,0,기타,야외,기타야외
2018-05-09 14:39,인천광역시,남동구,0,0,0,108,12,96,"판매,업무시설",일반업무,금융기관(농협 등)
2018-05-09 14:41,대구광역시,달서구,0,0,0,7700,0,7700,산업시설,공장시설,금속기계 및 기구공업
2018-05-09 14:46,서울특별시,구로구,0,0,0,605,0,605,생활서비스,음식점,중식
2018-05-09 14:58,전라남도,보성군,0,0,0,515,337,178,주거,기타주택,기타 주택
2018-05-09 15:01,충청남도,아산시,0,0,0,110,0,110,임야,들불,기타 들불
2018-05-09 15:06,서울특별시,도봉구,0,0,0,110,0,110,산업시설,작업장,기타 작업장
2018-05-09 15:25,경기도,고양시일산서구,2,0,2,1528252,580171,948081,산업시설,창고시설,"창고, 물품저장소"
2018-05-09 15:30,경기도,파주시,0,0,0,2970,0,2970,"자동차,철도차량",자동차,화물자동차
2018-05-09 15:39,전라북도,전주시완산구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 15:41,경기도,광주시,0,0,0,330,0,330,"자동차,철도차량",자동차,화물자동차
2018-05-09 15:55,전라북도,진안군,0,0,0,3173,2871,302,주거,단독주택,단독주택
2018-05-09 16:00,대전광역시,유성구,0,0,0,546,293,253,주거,공동주택,아파트
2018-05-09 16:04,전라남도,화순군,0,0,0,541,0,541,기타,야외,야적장
2018-05-09 16:05,경상북도,김천시,0,0,0,1461,1058,403,산업시설,동식물시설,돈사
2018-05-09 16:12,대구광역시,중구,0,0,0,259,259,0,생활서비스,일상서비스,편의점
2018-05-09 16:30,강원도,강릉시,0,0,0,24702,11072,13630,주거,공동주택,연립주택
2018-05-09 16:41,전라북도,순창군,0,0,0,1320,0,1320,"자동차,철도차량",자동차,승용자동차
2018-05-09 16:51,대구광역시,달서구,0,0,0,27,0,27,교육시설,"연구,학원",예체능학원
2018-05-09 17:29,대전광역시,유성구,0,0,0,6600,0,6600,"자동차,철도차량",자동차,승용자동차
2018-05-09 17:40,충청북도,영동군,0,0,0,1482,0,1482,임야,들불,과수원
2018-05-09 18:18,경기도,파주시,0,0,0,96,0,96,생활서비스,일상서비스,이미용실
2018-05-09 18:27,충청남도,금산군,0,0,0,3724,1016,2708,기타서비스,기타건축물,기타 건축물
2018-05-09 18:29,충청남도,서천군,0,0,0,330,0,330,기타,야외,기타야외
2018-05-09 18:33,서울특별시,강서구,0,0,0,36,0,36,주거,공동주택,다세대주택
2018-05-09 18:38,서울특별시,성북구,0,0,0,35,0,35,생활서비스,오락시설,PC방(인터넷게임제공업)
2018-05-09 18:50,경기도,화성시,0,0,0,1529,0,1529,산업시설,공장시설,그 밖의 공업
2018-05-09 18:59,서울특별시,강북구,0,0,0,18,0,18,주거,공동주택,아파트
2018-05-09 19:09,부산광역시,남구,0,0,0,52,29,23,주거,단독주택,다가구주택
2018-05-09 19:10,경기도,군포시,0,0,0,15,0,15,주거,단독주택,다가구주택
2018-05-09 19:11,서울특별시,양천구,0,0,0,2,0,2,기타,야외,쓰레기
2018-05-09 19:28,경기도,평택시,0,0,0,185,0,185,주거,공동주택,아파트
2018-05-09 19:42,대구광역시,달성군,0,0,0,18519,6815,11704,산업시설,공장시설,방직공업
2018-05-09 19:44,경기도,수원시영통구,0,0,0,2007,800,1207,생활서비스,음식점,양식
2018-05-09 19:51,전라남도,영광군,0,0,0,293,238,55,산업시설,창고시설,"창고, 물품저장소"
2018-05-09 20:03,대구광역시,달서구,0,0,0,22616,18847,3769,산업시설,공장시설,금속기계 및 기구공업
2018-05-09 20:05,부산광역시,사상구,0,0,0,0,,,기타,야외,쓰레기
2018-05-09 20:16,강원도,횡성군,0,0,0,517166,274581,242585,산업시설,작업장,기타 작업장
2018-05-09 20:27,인천광역시,강화군,0,0,0,1708,1309,399,주거,단독주택,단독주택
2018-05-09 21:47,경상남도,김해시,0,0,0,1082,719,363,주거,단독주택,단독주택
2018-05-09 22:11,서울특별시,금천구,0,0,0,8486,5420,3066,주거,공동주택,아파트
2018-05-09 22:47,전라북도,전주시완산구,0,0,0,155,0,155,교육시설,학교,기타 학교
2018-05-09 22:57,경상남도,김해시,0,0,0,5333,280,5053,"판매,업무시설",숙박시설,호텔
2018-05-09 23:26,전라남도,고흥군,0,0,0,3005,0,3005,"자동차,철도차량",자동차,화물자동차
2018-05-09 23:30,충청북도,청주시상당구,0,0,0,4393,4149,244,주거,단독주택,단독주택
2018-05-09 23:37,대구광역시,동구,0,0,0,7497,5069,2428,주거,공동주택,아파트
2018-05-10 00:08,전라남도,보성군,1,0,1,1423,1423,0,주거,단독주택,단독주택
2018-05-10 01:00,서울특별시,송파구,0,0,0,48,0,48,주거,공동주택,다세대주택
2018-05-10 01:03,전라북도,완주군,0,0,0,1216,1146,70,주거,공동주택,아파트
2018-05-10 01:03,대전광역시,중구,0,0,0,6359,5479,880,"판매,업무시설",숙박시설,여관
2018-05-10 01:28,경기도,시흥시,0,0,0,566,566,0,기타서비스,기타건축물,기타 건축물
2018-05-10 02:04,대구광역시,달성군,0,0,0,105,57,48,기타서비스,기타건축물,기타 건축물
2018-05-10 02:08,경기도,성남시수정구,0,0,0,302,0,302,생활서비스,오락시설,노래연습장
2018-05-10 02:11,경기도,파주시,0,0,0,227,183,44,기타서비스,기타건축물,기타 건축물
2018-05-10 02:17,서울특별시,마포구,0,0,0,186,144,42,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-05-10 03:00,광주광역시,동구,0,0,0,642,70,572,"판매,업무시설",판매시설,상가빌딩
2018-05-10 03:06,대구광역시,서구,0,0,0,1828,178,1650,산업시설,공장시설,방직공업
2018-05-10 03:26,충청남도,청양군,0,0,0,9612,1050,8562,산업시설,창고시설,"창고, 물품저장소"
2018-05-10 03:41,경기도,남양주시,0,0,0,1165,611,554,산업시설,작업장,"목공소, 건재상"
2018-05-10 03:46,경상남도,창원시 진해구,0,0,0,65450,0,65450,생활서비스,음식점,횟집
2018-05-10 04:33,인천광역시,연수구,0,0,0,9662,8894,768,주거,단독주택,단독주택
2018-05-10 05:07,충청남도,홍성군,0,0,0,2171,1753,418,주거,단독주택,단독주택
2018-05-10 05:30,경상북도,구미시,0,0,0,693,0,693,산업시설,공장시설,방직공업
2018-05-10 05:35,경기도,안산시단원구,0,0,0,11,0,11,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
2018-05-10 05:58,전라남도,나주시,0,0,0,30531,22840,7691,주거,단독주택,단독주택
2018-05-10 06:13,대구광역시,북구,0,0,0,770,0,770,주거,공동주택,아파트
2018-05-10 06:19,경기도,평택시,0,0,0,52951,33886,19065,산업시설,동식물시설,돈사
2018-05-10 06:21,경기도,김포시,0,0,0,10794,5280,5514,생활서비스,음식점,호프집
2018-05-10 06:38,경상북도,경주시,0,0,0,28883,21388,7495,"판매,업무시설",판매시설,상가빌딩
2018-05-10 06:40,충청남도,부여군,0,0,0,807,739,68,주거,단독주택,단독주택
2018-05-10 07:23,경기도,수원시팔달구,0,0,0,2175,1499,676,주거,단독주택,다가구주택
2018-05-10 07:48,부산광역시,동구,0,0,0,995,762,233,주거,공동주택,아파트
2018-05-10 08:47,전라남도,영암군,0,0,0,0,,,기타,야외,쓰레기
2018-05-10 08:51,경기도,수원시팔달구,0,0,0,8223,4456,3767,"판매,업무시설",숙박시설,기타 숙박시설
2018-05-10 09:32,서울특별시,광진구,0,0,0,113,60,53,주거,공동주택,다세대주택
2018-05-10 09:40,경기도,용인시기흥구,0,0,0,10710,9192,1518,주거,공동주택,아파트
2018-05-10 09:51,경상남도,산청군,0,0,0,55,0,55,기타,야외,공터
2018-05-10 10:07,대구광역시,남구,0,0,0,570,224,346,주거,단독주택,단독주택
2018-05-10 10:11,전라남도,여수시,0,0,0,0,,,"자동차,철도차량",자동차,특수자동차
2018-05-10 10:18,경기도,시흥시,0,0,0,264,0,264,기타,야외,야적장
