일시,시도,시_군_구,화재유형,발화열원대분류,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,인명피해(명)소계,사망,부상,재산피해소계,장소대분류,장소중분류,장소소분류
2024-06-07 18:32:00,부산광역시,수영구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,90,기타,야외,쓰레기
2024-06-07 18:42:00,경기도,하남시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,1303,"판매,업무시설",일반업무,오피스텔
2024-06-07 18:53:00,울산광역시,북구,"건축,구조물",기타,기타,부주의,음식물 조리중,식품,튀김유,0,0,0,437,생활서비스,음식점,한식
2024-06-07 19:01:00,경상남도,창녕군,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",건초,0,0,0,206,기타서비스,기타건축물,기타 건축물
2024-06-07 19:04:00,경상북도,김천시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",0,0,0,432,주거,단독주택,단독주택
2024-06-07 19:18:00,강원특별자치도,화천군,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"종이,목재,건초등",종이,0,0,0,262,기타,야외,공터
2024-06-07 19:30:00,전라남도,진도군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,19582,"판매,업무시설",일반업무,일반빌딩
2024-06-07 19:44:00,서울특별시,성북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,175,주거,공동주택,다세대주택
2024-06-07 19:45:00,경기도,안성시,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,"오일,연료누설",위험물등,경유,0,0,0,2750,"자동차,철도차량",자동차,승용자동차
2024-06-07 19:49:00,충청북도,청주시 청원구,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,0,0,0,46,기타,야외,쓰레기
2024-06-07 19:49:00,서울특별시,관악구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,23,주거,단독주택,다중주택
2024-06-07 19:50:00,경상남도,거제시,기타(쓰레기 화재등),미상,미상,미상,미상,쓰레기류,쓰레기,0,0,0,33,기타,야외,쓰레기
2024-06-07 19:50:00,부산광역시,기장군,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,0,기타,야외,쓰레기
2024-06-07 19:51:00,경상남도,밀양시,기타(쓰레기 화재등),"담뱃불, 라이터불","라이터불, 성냥불",부주의,"논,임야태우기","종이,목재,건초등",건초,0,0,0,0,기타,야외,볏짚
2024-06-07 19:53:00,경기도,동두천시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,1300,생활서비스,음식점,분식
2024-06-07 20:01:00,충청북도,청주시 흥덕구,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","기타(전기,전자)",0,0,0,88,기타,야외,기타야외
2024-06-07 20:01:00,서울특별시,양천구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,0,0,0,19,기타,야외,쓰레기
2024-06-07 20:01:00,경상남도,사천시,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,쓰레기류,쓰레기,0,0,0,15,임야,들불,논밭두렁
2024-06-07 20:10:00,경상남도,사천시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,기타,기타,0,0,0,310,생활서비스,음식점,일반주점
2024-06-07 20:16:00,서울특별시,동대문구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,0,0,0,11,산업시설,작업장,기타 작업장
2024-06-07 20:20:00,경상북도,청도군,"건축,구조물",화학적 발화열,발효열,화학적 요인,자연발화,기타,기타,0,0,0,2796,주거,단독주택,단독주택
2024-06-07 20:21:00,경상남도,밀양시,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,"논,임야태우기","종이,목재,건초등",건초,0,0,0,0,임야,들불,논밭두렁
2024-06-07 20:24:00,대구광역시,북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,27,주거,공동주택,다세대주택
2024-06-07 20:49:00,부산광역시,기장군,"자동차,철도차량",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,0,0,0,4400,"자동차,철도차량",자동차,승용자동차
2024-06-07 20:50:00,서울특별시,강동구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,24,기타,야외,쓰레기
2024-06-07 20:54:00,경상남도,밀양시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,3031,산업시설,동식물시설,기타 동식물시설
2024-06-07 21:12:00,경기도,부천시 오정구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",0,0,0,2062,"자동차,철도차량",자동차,승용자동차
2024-06-07 21:27:00,강원특별자치도,횡성군,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",종이,0,0,0,1539,산업시설,창고시설,"창고, 물품저장소"
2024-06-07 21:34:00,서울특별시,종로구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,0,기타,야외,쓰레기
2024-06-07 21:40:00,부산광역시,남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,단독주택,다가구주택
2024-06-07 21:56:00,인천광역시,남동구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,371,기타,도로,전봇대
2024-06-07 21:59:00,경기도,광주시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 내부배선",0,0,0,528,기타,야외,기타야외
2024-06-07 22:03:00,경기도,안양시만안구,"건축,구조물","담뱃불, 라이터불","라이터불, 성냥불",방화의심,방화의심,"침구,직물류",의류,0,0,0,9057,주거,공동주택,다세대주택
2024-06-07 22:20:00,전북특별자치도,무주군,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 내부배선",0,0,0,200000,산업시설,발전시설,"발전소(수력, 화력)"
2024-06-07 22:21:00,강원특별자치도,홍천군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,0,0,0,6715,산업시설,창고시설,"창고, 물품저장소"
2024-06-07 22:51:00,경상남도,함양군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,기타 쓰레기,0,0,0,0,기타,야외,쓰레기
2024-06-07 22:55:00,경상북도,포항시남구,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치",쓰레기류,쓰레기,0,0,0,215,기타,야외,쓰레기
2024-06-07 23:15:00,경상남도,진주시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,"압착,손상에 의한 단락","전기,전자","콘센트, 스위치류",0,0,0,4,주거,공동주택,아파트
2024-06-07 23:15:00,충청남도,서천군,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,"불씨,불꽃,화원방치",쓰레기류,폐목재,0,0,0,7313,기타,야외,기타야외
2024-06-07 23:21:00,대전광역시,동구,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,0,기타,야외,쓰레기
2024-06-07 23:40:00,충청남도,당진시,기타(쓰레기 화재등),"불꽃, 불티","기타(불꽃,불티)",부주의,기타(부주의),쓰레기류,기타 쓰레기,0,0,0,354,기타,야외,기타야외
2024-06-08 00:00:00,강원특별자치도,속초시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",제품결함,제조상결함,"전기,전자",전자기기 부속품,0,0,0,2231,주거,공동주택,아파트
2024-06-08 00:33:00,경기도,화성시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,582956,산업시설,공장시설,그 밖의 공업
2024-06-08 00:35:00,경상북도,청송군,"자동차,철도차량","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치","자동차,철도차량,선박,항공기",좌석시트,0,0,0,7590,"자동차,철도차량",자동차,승용자동차
2024-06-08 02:45:00,충청남도,공주시,"자동차,철도차량",미상,미상,교통사고,교통사고,"자동차,철도차량,선박,항공기",오일류,0,0,0,352000,"자동차,철도차량",자동차,특수자동차
2024-06-08 05:03:00,서울특별시,송파구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,231,생활서비스,음식점,한식
2024-06-08 05:11:00,부산광역시,해운대구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",1,1,0,2112,주거,공동주택,다세대주택
2024-06-08 05:24:00,경기도,하남시,"건축,구조물",미상,미상,미상,미상,"전기,전자",전자기기 부속품,0,0,0,3694,운수자동차시설,자동차시설,기타 자동차시설
2024-06-08 07:00:00,충청북도,청주시 상당구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"누전,지락","전기,전자",전선피복,0,0,0,2840,산업시설,창고시설,"창고, 물품저장소"
2024-06-08 07:09:00,경기도,수원시장안구,"건축,구조물",미상,미상,미상,미상,"침구,직물류","이불(베개,시트)",1,1,0,10605,주거,단독주택,다가구주택
2024-06-08 07:23:00,서울특별시,양천구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,0,0,0,50,"의료,복지시설",노유자시설,요양시설
2024-06-08 07:28:00,충청남도,서산시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,381,기타서비스,기타건축물,기타 건축물
2024-06-08 07:28:00,경기도,성남시중원구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,69,운수자동차시설,자동차시설,카센터
2024-06-08 07:45:00,전라남도,해남군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,44280,기타서비스,기타건축물,기타 건축물
2024-06-08 07:47:00,대구광역시,서구,"자동차,철도차량",미상,미상,미상,미상,미상,미상,0,0,0,5280,"자동차,철도차량",자동차,승용자동차
2024-06-08 07:58:00,충청남도,논산시,기타(쓰레기 화재등),작동기기,기타(작동기기),기계적 요인,"과열, 과부하","침구,직물류","이불(베개,시트)",0,0,0,681,기타,야외,기타야외
2024-06-08 08:11:00,경상북도,영주시,기타(쓰레기 화재등),작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",오일류,0,0,0,289,기타,야외,기타야외
2024-06-08 08:15:00,경상남도,하동군,임야,"담뱃불, 라이터불","라이터불, 성냥불",부주의,쓰레기 소각,"종이,목재,건초등","풀, 나뭇잎",0,0,0,66,임야,들불,들판
2024-06-08 08:43:00,충청남도,공주시,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,가연물 근접방치,"종이,목재,건초등","기타(종이,목재,건초등)",0,0,0,545,기타서비스,기타건축물,기타 건축물
2024-06-08 09:00:00,강원특별자치도,원주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,102,주거,단독주택,다가구주택
2024-06-08 09:03:00,인천광역시,연수구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,1896,생활서비스,음식점,중식
2024-06-08 09:32:00,경상북도,문경시,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,기타,기타,0,0,0,22,주거,공동주택,연립주택
2024-06-08 09:49:00,경상북도,경산시,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,879205,산업시설,창고시설,"창고, 물품저장소"
2024-06-08 10:32:00,제주특별자치도,제주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,872,교육시설,학교,대학교
2024-06-08 10:36:00,강원특별자치도,고성군,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"기기(전기, 기계 등) 사용.설치부주의","종이,목재,건초등",종이,0,0,0,26863,주거,단독주택,단독주택
2024-06-08 10:45:00,전북특별자치도,남원시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",건초,0,0,0,8114,주거,단독주택,단독주택
2024-06-08 11:16:00,서울특별시,구로구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 케이스",0,0,0,2640,"자동차,철도차량",자동차,오토바이
2024-06-08 11:17:00,부산광역시,서구,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,0,0,0,0,기타,야외,기타야외
2024-06-08 11:17:00,경기도,여주시,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,기타(부주의),기타,기타,0,0,0,462,생활서비스,음식점,한식
2024-06-08 11:36:00,경기도,광주시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,1024,"판매,업무시설",판매시설,상점가
2024-06-08 11:36:00,경기도,성남시수정구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1727,"자동차,철도차량",자동차,오토바이
2024-06-08 11:46:00,서울특별시,강남구,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의","간판,차양막등",네온사인,0,0,0,25,"판매,업무시설",일반업무,일반빌딩
2024-06-08 12:07:00,경상북도,상주시,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",기계적 요인,노후,"자동차,철도차량,선박,항공기",부품,0,0,0,1500,"자동차,철도차량",자동차,승용자동차
2024-06-08 12:24:00,울산광역시,남구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,재활용,0,0,0,0,주거,단독주택,다가구주택
2024-06-08 13:08:00,서울특별시,중랑구,"건축,구조물",작동기기,전기적 아크(단락),부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,97,주거,공동주택,아파트
2024-06-08 13:58:00,전북특별자치도,부안군,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,금수성물질의 물과 접촉,기타,기타,0,0,0,1443,기타,야외,공터
2024-06-08 14:09:00,경상북도,포항시북구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,기타(부주의),위험물등,"접착제, 레진, 타르",2,0,2,1043,주거,공동주택,아파트
2024-06-08 14:20:00,서울특별시,마포구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,1877,생활서비스,음식점,한식
2024-06-08 15:12:00,경기도,구리시,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자","기타(전기,전자)",0,0,0,352,기타,야외,기타야외
2024-06-08 15:34:00,충청남도,태안군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,282,기타서비스,기타건축물,기타 건축물
2024-06-08 16:00:00,서울특별시,양천구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,접촉불량에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,287,"판매,업무시설",일반업무,일반빌딩
2024-06-08 16:07:00,대전광역시,유성구,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",교통사고,교통사고,"자동차,철도차량,선박,항공기",전기배선,0,0,0,0,"자동차,철도차량",자동차,승용자동차
2024-06-08 17:14:00,경기도,시흥시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,기타,기타,0,0,0,10342,주거,단독주택,다가구주택
2024-06-08 17:30:00,전북특별자치도,고창군,"건축,구조물",미상,미상,미상,미상,미상,미상,0,0,0,189442,산업시설,동식물시설,돈사
2024-06-08 18:00:00,전북특별자치도,완주군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,미확인단락,"종이,목재,건초등","목재, 합판",0,0,0,52,기타,야외,기타야외
2024-06-08 18:44:00,경기도,수원시권선구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"침구,직물류",카펫,0,0,0,722,주거,단독주택,다가구주택
2024-06-08 18:50:00,광주광역시,광산구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",기계적 요인,"과열, 과부하","전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,1305,주거,공동주택,아파트
2024-06-08 19:11:00,서울특별시,성북구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,11,주거,공동주택,아파트
2024-06-08 19:18:00,서울특별시,구로구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전자기기 부속품,0,0,0,2782,기타서비스,기타건축물,기타 건축물
2024-06-08 20:21:00,인천광역시,서구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,554,기타서비스,기타건축물,기타 건축물
2024-06-08 20:22:00,경기도,구리시,"자동차,철도차량","불꽃, 불티","기타(불꽃,불티)",기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",부품,0,0,0,3300,"자동차,철도차량",자동차,승용자동차
2024-06-08 20:45:00,서울특별시,서대문구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,접촉불량에 의한 단락,"전기,전자","콘센트, 스위치류",0,0,0,55,생활서비스,음식점,한식
2024-06-08 21:05:00,대전광역시,서구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","이불(베개,시트)",0,0,0,718,주거,공동주택,아파트
2024-06-08 21:15:00,전북특별자치도,군산시,기타(쓰레기 화재등),미상,미상,미상,미상,미상,미상,0,0,0,28670,기타,야외,야적장
2024-06-08 21:40:00,경기도,양주시,"건축,구조물",작동기기,기타(작동기기),기계적 요인,기타(기계적요인),기타,기타,0,0,0,656,주거,공동주택,아파트
2024-06-08 22:17:00,서울특별시,강동구,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",0,0,0,6,생활서비스,일상서비스,기타 일상서비스
2024-06-08 22:32:00,경기도,광명시,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,0,0,0,53161,기타서비스,기타건축물,기타 건축물
2024-06-08 23:43:00,경기도,김포시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,튀김유,0,0,0,36,주거,공동주택,아파트
2024-06-08 23:48:00,전북특별자치도,익산시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,90,주거,단독주택,다가구주택
2024-06-08 23:50:00,충청남도,아산시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"침구,직물류",카펫,0,0,0,48,주거,공동주택,아파트
2024-06-08 23:56:00,제주특별자치도,제주시,"자동차,철도차량","담뱃불, 라이터불","라이터불, 성냥불",방화,방화,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",0,0,0,1705,"자동차,철도차량",자동차,승용자동차
2024-06-09 00:24:00,서울특별시,금천구,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,116,주거,공동주택,다세대주택
2024-06-09 00:56:00,부산광역시,금정구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,0,주거,공동주택,아파트
2024-06-09 01:34:00,전라남도,고흥군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,기타(합성수지),0,0,0,273,주거,단독주택,단독주택
2024-06-09 01:37:00,서울특별시,송파구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,20,주거,단독주택,다가구주택
2024-06-09 01:45:00,경기도,평택시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,0,0,0,385,기타,야외,쓰레기
2024-06-09 02:02:00,인천광역시,강화군,"자동차,철도차량",작동기기,"불꽃, 스파크, 정전기",미상,미상,"자동차,철도차량,선박,항공기",부품,0,0,0,19800,"자동차,철도차량",자동차,승용자동차
2024-06-09 02:16:00,경상남도,진주시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,107,주거,공동주택,기숙사
2024-06-09 02:18:00,서울특별시,마포구,"건축,구조물","담뱃불, 라이터불",향불,부주의,가연물 근접방치,"종이,목재,건초등",종이,0,0,0,26,산업시설,작업장,정미소
2024-06-09 03:01:00,경기도,고양시덕양구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,0,0,0,14850,산업시설,작업장,기타 작업장
2024-06-09 03:11:00,전북특별자치도,전주시완산구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,6,"판매,업무시설",일반업무,일반빌딩
2024-06-09 05:49:00,경상남도,거제시,"건축,구조물","담뱃불, 라이터불",촛불,부주의,"불씨,불꽃,화원방치",합성수지,기타(합성수지),0,0,0,15104,주거,공동주택,아파트
2024-06-09 06:09:00,서울특별시,종로구,"자동차,철도차량","불꽃, 불티","기타(불꽃,불티)",방화의심,방화의심,기타,기타,1,1,0,40,"자동차,철도차량",자동차,승용자동차
2024-06-09 06:17:00,경기도,파주시,"건축,구조물","불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",0,0,0,87030,산업시설,공장시설,금속기계 및 기구공업
2024-06-09 06:24:00,경상북도,포항시남구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,기타,기타,0,0,0,220,"판매,업무시설",숙박시설,여관
2024-06-09 07:26:00,전북특별자치도,군산시,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,156,기타,야외,기타야외
2024-06-09 08:05:00,서울특별시,양천구,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,기타,기타,0,0,0,14,주거,공동주택,다세대주택
2024-06-09 09:14:00,경기도,광주시,"건축,구조물",작동기기,기타(작동기기),전기적 요인,기타(전기적요인),"전기,전자","작동장치(모터, 히터, 램프 등)",0,0,0,940,운수자동차시설,"역사,터미널",철도역사
2024-06-09 09:24:00,강원특별자치도,동해시,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,기타(합성수지),0,0,0,4574,운수자동차시설,자동차시설,카센터
2024-06-09 09:36:00,경상남도,거창군,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,0,0,0,55,기타,야외,기타야외
2024-06-09 09:39:00,경기도,평택시,"건축,구조물","불꽃, 불티","용접, 절단, 연마",기타,기타,기타,기타,2,0,2,6474,산업시설,공장시설,그 밖의 공업
2024-06-09 10:02:00,서울특별시,마포구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,"플라스틱, PVC, 비닐, 장판",0,0,0,31,주거,단독주택,단독주택
2024-06-09 10:02:00,강원특별자치도,철원군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,0,0,0,2731,산업시설,발전시설,태양광발전
2024-06-09 11:47:00,전북특별자치도,김제시,"건축,구조물",화학적 발화열,발효열,화학적 요인,자연발화,식품,기타(식품),0,0,0,9243,산업시설,공장시설,식료품공업
2024-06-09 12:02:00,경기도,부천시 원미구,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,3300,"자동차,철도차량",자동차,승용자동차
2024-06-09 12:09:00,경상남도,남해군,"자동차,철도차량","불꽃, 불티","모닥불, 연탄, 숯",방화의심,방화의심,"침구,직물류","기타(침구,직물류)",0,0,0,4400,"자동차,철도차량",자동차,승용자동차
2024-06-09 12:10:00,부산광역시,남구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,232,주거,공동주택,아파트
2024-06-09 12:29:00,인천광역시,강화군,임야,미상,미상,미상,미상,미상,미상,0,0,0,1141,임야,산불,사유림
2024-06-09 12:40:00,충청남도,공주시,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,기타(화학적요인),쓰레기류,기타 쓰레기,0,0,0,39600,기타,야외,쓰레기
2024-06-09 13:15:00,경기도,파주시,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",0,0,0,18878,주거,기타주택,컨테이너(주거용)
2024-06-09 13:20:00,경기도,광주시,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",0,0,0,3534,주거,공동주택,아파트
2024-06-09 13:20:00,부산광역시,부산진구,"건축,구조물",작동기기,"기기 전도,복사열,기기발열",부주의,음식물 조리중,식품,음식물,0,0,0,33,주거,단독주택,단독주택
2024-06-09 13:32:00,인천광역시,강화군,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,0,0,0,2323,주거,공동주택,다세대주택
2024-06-09 13:34:00,서울특별시,동대문구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",쓰레기류,쓰레기,0,0,0,369,주거,공동주택,기타 공동주택
2024-06-09 14:01:00,서울특별시,성동구,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,"전기,전자",전자기기 부속품,0,0,0,1114,주거,기타주택,기타 주택
2024-06-09 14:04:00,경상남도,거제시,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,음식물,0,0,0,27,주거,단독주택,다가구주택
